geometry,reach,gravity_logistic,gravity_exponential,knn_logistic
POINT (3888.3823639593684 4016.0910137100923),346,90.10228155157019,172.58466999901304,2.8671454503397795
POINT (2885.6916139391265 2308.562612531389),457,85.91163120258486,211.3772204146754,3.811948847828024
POINT (-0.0776208325808 3593.7184994223153),191,55.624118832385214,98.34710487165937,3.1109041991803528
POINT (988.4297449575586 3638.256273657365),381,77.00735251975864,179.75062895764472,2.227346848290083
POINT (4794.994070900292 3462.513644609359),271,67.27710778817413,134.8718969561334,3.74034276582807
POINT (2840.927785008401 878.5964451235374),418,89.32018943831572,198.92773842742122,4.13786363191469
POINT (1174.9605398897972 712.4485845780174),437,94.61536660609467,207.48690718093096,2.3437309467527436
POINT (3282.6901907241677 3888.381249848642),382,83.68536873147218,182.66737642884522,2.6609899481177344
POINT (4509.577364752146 2329.6630756849386),358,76.96065858153499,172.2770930729526,1.4300454634151027
POINT (3466.4598705184408 1606.9063411898328),478,92.95166564341785,223.03243003639813,3.6722793383342087
POINT (772.0412035280732 347.4615306685525),338,79.19682268876974,164.75813699859594,2.564086671086304
POINT (1594.608028659196 183.46715920317956),275,64.64060369365747,132.9555169830019,1.8138498157127434
POINT (222.95951133903168 1692.9970567522219),345,68.79761110277371,162.56077727198394,2.510801327464229
POINT (177.7580019594736 1321.0985566993668),335,68.73212646608677,157.79042690285254,3.3000757214319765
POINT (2060.185834257106 1206.8860248544854),431,82.65349490381314,199.09365868341956,3.733424843256817
POINT (4312.223494292259 463.23428124571166),314,86.68166320605373,161.04405023379832,3.400923877778051
POINT (4488.21281183728 2.014503398052918),193,39.342618433327374,91.43590022187763,3.096312343966085
POINT (4107.804826766114 4341.842268562222),233,56.09970848943963,114.66781776933557,3.8785082659344168
POINT (3428.877412595776 604.0717527113391),403,77.55163020137665,188.85640974427517,2.983138673122617
POINT (4234.973071412954 396.6590552794923),317,88.37832069028211,162.21693734343935,3.490133711903416
POINT (1779.1495948460786 1668.4966567357849),462,78.00441506703947,210.06282653967503,3.326673214319907
POINT (384.26095764602553 3537.619738017734),298,81.55970080753393,150.59144224081302,3.769816016735163
POINT (2349.2817007318604 1323.6221438696502),434,85.78603210104217,201.43088797597122,2.0158646230637167
POINT (3287.076341211844 4178.867849866712),315,66.65843024066585,149.50869667054138,2.9729102904069693
POINT (524.9322605561227 4017.9628972568216),242,68.31024748557691,123.12157570443014,2.617440040549605
POINT (2705.3397287787575 1757.0236921343062),446,88.96515122530627,209.55019111429823,3.0889661520277722
POINT (2394.8792139015686 4125.49663714605),307,79.05049140468637,153.3535115933991,2.719226118529558
POINT (4012.1492811480966 1828.776112195547),475,100.87946282205672,225.97194355451782,2.7032344734144473
POINT (3989.8593646319123 2697.4858965418553),436,79.04705958345136,201.29583823960556,1.8743891259934582
POINT (1843.881550322401 1593.894974628067),460,80.39476155597822,209.041546292924,3.2134845925986313
POINT (3463.750887027322 4039.93939683417),349,79.4279237182547,167.918115264155,3.2489360684355213
POINT (3516.8884330084798 3147.2402392727668),454,91.6239956180061,211.35701586707964,3.4227610171260605
POINT (547.9609885609261 4255.227456138422),192,50.3548672806005,96.05763872958258,4.247543317122608
POINT (679.134665968751 879.1709002097305),433,105.9086037345691,213.6537685481103,2.914903192545827
POINT (480.0775943729341 3297.1176734741034),354,81.12205607889365,169.90112337901738,1.2781573026225719
POINT (107.343903161694 428.78149290470714),225,63.927687329864796,115.18639533535875,1.936392896610673
POINT (3985.5322449251507 3960.437554768791),339,94.67447719853978,172.19031076510421,3.149731375265586
POINT (546.8262614027929 2649.8960313494263),393,89.04311707370118,190.67721054889233,2.5285143741989304
POINT (1263.2616968837679 3440.764699475249),432,82.66625011192582,199.97972993054677,2.580166703213596
POINT (1951.320125122222 1761.7234597262668),440,83.60669337751563,205.11838792250896,3.464933372496882
POINT (4320.198088312527 2965.8744097619856),397,82.56806609248125,189.53688552221132,3.8433049861419826
POINT (4631.5207616426615 2197.385797170351),350,71.73943979586562,166.7557461318692,3.8708547105197004
POINT (1594.216829684741 512.7166123753383),350,77.66460629656616,169.06104917607598,3.723215196668486
POINT (480.4784116466221 491.8642910714984),330,93.69203217999633,168.20155074061168,2.7578462313004506
POINT (4072.9028149166206 1607.0010637994947),467,111.91854751644388,227.8742641332713,2.5263470454451427
POINT (4855.648827287112 55.61901895215866),145,32.47912362150236,71.51350787413914,3.060074784870389
POINT (1870.2403216035161 1938.5388684529894),474,85.93425773696801,217.76923771816408,2.427532066614417
POINT (2475.154866682793 3096.6007541463277),486,86.38339674859745,224.03331496498677,2.6573313080743928
POINT (3396.748441348784 2969.3247549675543),441,92.74172158816404,208.32981677154757,2.207640228994501
POINT (4056.0438656479255 1651.2224041017664),472,111.65570416367756,229.62107276499043,1.911693810984469
POINT (3356.8563687338856 1711.3325928835689),469,95.6307856187188,219.77376015079966,3.469175511706147
POINT (504.6934656667065 108.85154668120987),233,55.736259223502714,114.25627114479897,2.7921843769875467
POINT (3348.220034966657 4125.681789466495),327,72.54829528445318,156.350610571261,1.8563176646622073
POINT (3324.9235762610615 3630.7108780740973),438,90.17257580211484,206.61324302159647,2.377267263351448
POINT (4719.876597744783 3028.1011022870657),303,80.86172874458359,150.0802007021284,2.123210896221045
POINT (2493.644226174192 3684.609457605168),428,97.64705080971979,207.5246453553237,2.7016772304807533
POINT (1584.2789690578925 -3.3563055758278),220,40.892681187736514,101.33850339103309,1.9224967423110517
POINT (4344.952791295234 1467.4428474135175),442,110.99808147911334,216.7182363955826,2.166934370970591
POINT (861.8956430507004 1209.5962872589898),482,113.30593957559368,236.63770629960675,2.9503534216411085
POINT (2572.820643847144 2256.196675292294),446,88.08483824368632,209.45156281401879,2.959705909986333
POINT (956.5785485428203 3685.6121344474873),372,78.57012987399355,177.28213306505344,3.763713704080701
POINT (388.0610937945949 571.5096219535218),316,93.39913398107808,164.38755205014274,3.349516374754362
POINT (33.777273892815714 2914.085273865549),244,47.74610257881575,113.56727603438252,1.9152569319820192
POINT (2894.89074882043 4234.639338243236),293,63.65962537789884,139.78535757743865,4.431110070759303
POINT (3315.8869304201394 678.6637347048613),409,80.73717738877859,191.4964834839285,2.336729544080048
POINT (520.577881159676 1045.7351537910822),423,105.67826839117647,209.50029927176547,2.639093723083897
POINT (3080.7395142843916 3385.5047751937),474,90.37146946071739,219.4548360067491,2.7130414074455294
POINT (54.62453470048899 2904.0062155442206),250,50.25287442591962,117.21896903189044,1.9121529159040054
POINT (2134.008564740347 716.1362380912439),408,77.60804258065482,191.79930210670955,2.6904947638522265
POINT (4818.962879705489 1320.911026504279),305,65.4042147870309,146.98084876875296,2.9598144684675187
POINT (2815.2714102745394 3739.9836897083255),414,94.9698448235344,201.06780655951275,1.3568971219299786
POINT (4287.4586904886955 973.5515139544325),435,98.64525229027633,211.2114518738191,3.7138354557485895
POINT (3352.429054130081 703.5905065818071),418,82.691615761508,195.95675245007948,2.903445269509943
POINT (4400.063275847379 2557.7330174194058),411,83.48592457671805,191.32582283376485,1.9434339259926434
POINT (2145.448163349454 4027.80693637434),338,86.22052624813595,166.71942532878884,3.2831489419215174
POINT (932.329857767715 2099.602186523274),498,116.4168810813999,243.9596237493706,3.516831721745773
POINT (1528.8462522574628 3081.007335556431),477,88.27232751286762,221.60542670712036,2.5983091904204803
POINT (1043.134473704568 482.0985202060785),386,87.07189638892727,187.1735837123142,1.7331751452542146
POINT (4089.0543910311803 879.6819839444139),447,96.95375591293143,214.06517152184057,1.5414246618153147
POINT (2148.240814242747 855.4530482452424),414,76.71787363254384,194.20668441681525,3.6443372932468865
POINT (4510.512596208284 1087.0632878873146),386,87.40489613862707,189.14028722208275,3.7054758225309703
POINT (3888.4132289604577 3793.3478483578615),388,95.93412681393873,190.2217274579742,3.7136495332498933
POINT (5008.425409303177 2541.7658914152134),219,38.060247106147756,100.25502870173075,2.6577793009874084
POINT (3908.128659139662 229.85790234471193),297,71.53755661532513,145.12482030983952,2.933180901537187
POINT (4683.749668969913 3247.8331013117345),309,77.0378598277921,153.03035798988913,2.360253216144247
POINT (3627.5358655152695 138.50732739796797),268,57.16015831343702,126.8609222154537,1.8405180115101782
POINT (4304.727986137591 2254.335954891483),408,84.62434444371084,194.09094084564626,4.475478165612611
POINT (134.52092230845054 1977.1399681325092),295,57.41099974194533,137.71132895571728,2.550849326438558
POINT (835.027838461233 222.9653318503876),303,66.309730501883,145.27153984787364,2.540060434975645
POINT (2328.33048169375 3849.0165671345603),383,98.27718803277908,190.75144736149068,3.8866338631091035
POINT (534.9407825826873 3464.3270741744423),356,82.66687501423523,171.32722837656848,1.5714582654601572
POINT (3429.0499780915743 1924.8690644245803),448,94.08285825476761,211.6687640471361,2.9076753317499913
POINT (1351.901670375691 1097.593207174983),460,94.43637832978314,217.9553628050901,3.753590442489369
POINT (2363.507338084328 2328.390767754897),467,90.00877322421184,217.70079181503309,2.1869754071705345
POINT (2295.222128424806 2586.62199967492),463,91.58886094007966,216.6535849828022,3.212987729433346
POINT (2819.7161598253265 1100.3487262830522),446,88.92140107394425,209.81316902574207,3.281300711112837
POINT (550.659560900407 3163.7210940866885),366,76.32589593322498,174.69260807550802,2.2074837554165967
POINT (2071.515482754929 2478.2063180861483),471,94.7236853143583,222.11515018069673,2.5557999116855834
POINT (4770.024382419714 4012.6310722389817),222,55.0584371557631,110.45813206060886,4.615726600324022
POINT (3767.232069744547 3792.373192425828),398,92.87132460862514,193.96329192041236,3.426014303074365
POINT (4507.820340730758 2626.181515103708),378,82.36118419214633,178.23489890765114,3.388088930202482
POINT (4402.817373226713 2397.7658661626333),388,80.75744466830302,184.07766237297164,2.1529939745715847
POINT (932.9107675720213 1515.5195378403355),510,108.67407056176759,241.68777760620526,2.9388658153412788
POINT (564.1788396999319 1829.1465721182105),453,108.54264414075783,221.26909820310385,3.67318456112726
POINT (2873.118157616079 2038.8496141743508),450,84.7813878378448,209.0846081500339,2.196998691847571
POINT (2730.9394849979476 1323.088439441862),448,82.55750590748798,207.2442744480047,3.18437674052335
POINT (4839.573440249218 3531.180631391395),252,62.68472462952236,125.77894983187952,3.7393108279663934
POINT (2125.277931239976 4016.064367586729),342,86.94944141530179,168.44453095525864,3.273296640501724
POINT (4837.814231353928 2316.9822206853482),289,52.71866680171685,134.19526830803156,1.3695243086949211
POINT (2685.997928800743 3138.4075375771886),463,89.28607864607895,216.3782945925247,1.1364060042721544
POINT (4822.35995101735 2075.437527614421),305,54.9631401090273,141.22381816230723,3.563032337991358
POINT (2751.641573850571 2335.8928467000283),444,85.77348852653691,206.94689082849663,3.7664034499889105
POINT (2714.128191784244 2859.749407652576),476,86.2604289837231,218.00066310668302,2.491658476850649
POINT (2970.995994104225 2119.1901528681697),450,86.1264673957842,209.24439346332665,3.567101315356967
POINT (4615.937011802979 724.2893087805273),330,81.48228270923877,161.68003791921677,2.6963787779174573
POINT (4784.146702919088 2934.0463327632333),287,76.65324595462413,141.65010569408332,2.688255612323081
POINT (3584.8301285400503 54.04535503745578),243,48.149407168878405,113.1345613544884,2.657163926862922
POINT (1951.4691370678495 272.3084191649691),293,72.87442153562425,144.6920540015247,4.432792964247378
POINT (2769.5400636327004 4290.851063063843),263,56.91357556475839,126.17875743328666,3.2086127311927353
POINT (354.1820060261614 221.85135895819909),243,67.97286180406266,122.79886245906744,4.142909262522391
POINT (3131.92255420855 1956.4252223288083),463,91.19091019784369,216.10124004744318,3.9310521054742145
POINT (209.34759157676825 1487.2006674360914),344,66.48350979681472,162.15243517715237,3.0863846723902695
POINT (4313.6932809224045 272.1403850255887),280,76.9752426531253,142.9671406483054,2.4032433680605614
POINT (3466.9163857097656 1747.8156659969393),454,94.97692290262334,216.35417844825182,3.959664100913397
POINT (51.61778995432241 2550.9590435703817),261,48.84323515833736,121.32364845354526,4.418226680703686
POINT (1182.5969715696617 549.3253862480694),395,89.11336564337726,190.22047624388364,3.668428866870703
POINT (4730.281581480807 758.2496101475396),311,78.11992465639918,152.87770994022947,3.7790133703033537
POINT (3134.1780253178003 3013.256017716494),459,86.55425570549225,212.2967879832434,3.816085812876124
POINT (2033.0965665937122 3009.973324807014),496,99.45007172257056,230.39088810334513,3.8141677625723247
POINT (510.5799942324771 2472.0793087805964),384,96.13454146458717,190.69879737218952,2.549968623587585
POINT (293.31046464606726 3247.4666790439887),304,76.06929382181079,149.40348606798585,3.0775177158084297
POINT (715.4881639864764 4159.326202068142),223,56.828796503269,111.17324474810638,2.409501795192137
POINT (337.46101144495196 2144.3167026448787),366,90.88139803363968,178.72186046044195,3.1675245564959225
POINT (1210.1169867414287 375.73039002425804),347,75.81634375751175,165.43022720368964,2.1792663954739515
POINT (3133.3938210781234 618.7115949623968),373,88.239714898811,183.2364944068315,2.856428949565835
POINT (3902.453734180549 1278.1612812396859),468,103.3409704982428,223.50144356816787,2.6371912435086347
POINT (3972.2892614036837 1373.4298882042247),463,104.54471329308879,223.20020544641196,3.5078127201138645
POINT (56.82534330134532 3702.6206998377224),195,61.431309090616956,102.10613255098548,3.245528030722746
POINT (4454.100138884131 1580.656762404025),406,106.46888551995569,201.72122945393647,3.7518555942307232
POINT (2008.1956110820595 2804.6177965437687),476,95.49696320540289,223.21336218357055,2.537922662721387
POINT (3871.9130449439763 1978.2578534591526),479,87.72772550750565,220.99076885096807,2.3379161418255117
POINT (4812.641254484176 1372.0766001178727),305,68.09331228291488,148.42750141295735,2.988863136863136
POINT (1812.3516095930152 1458.7591472153722),464,80.21281932349544,210.00891113340754,2.679957156953522
POINT (4977.488904209991 2637.327639315428),221,44.945150972283265,104.79752104975029,1.1932180633033664
POINT (386.3105881021349 3766.805772622839),272,75.33222071083226,138.47444174923143,3.9013726977174894
POINT (2659.0848318219055 770.8856550489436),412,88.75985386525406,194.74350550570048,2.314892066698314
POINT (2640.757528001321 910.1323358637853),441,86.02779719962535,203.65784407773228,2.519606764223446
POINT (717.3675431581322 196.5609002414996),286,65.3367820759964,138.30905967228122,4.022231716410195
POINT (2462.278952621664 1647.3756632866084),442,89.08673485300282,206.2142644475249,1.9842200005526638
POINT (217.64004122319912 1140.011555142471),336,81.24741008956684,165.29235560492288,3.642288305943649
POINT (185.4562270270075 4070.1749656778475),181,53.02310937397217,94.78807132750107,2.552672242126998
POINT (4749.800244569344 1374.054480377907),333,76.37399940278164,161.69423524888285,2.688749877719645
POINT (1244.22150020749 2581.534580341583),507,99.30247709478608,237.42174855715214,4.424502042142671
POINT (4069.3629071156975 2404.6514968680303),446,80.42006402522662,205.99000674670674,3.7622981475615007
POINT (1151.919014313338 1663.122761609884),517,97.0751699002554,239.75867599756822,3.5032086271594634
POINT (4368.43754495664 4068.837586364339),271,77.869581808575,138.10413766347557,1.9440003594733248
POINT (1208.8840333433616 294.91494291899755),327,67.58753991696912,154.28188544245617,2.2244071990151415
POINT (1211.7126710563484 1741.4177187371545),529,98.0946369097136,243.90602324564827,2.487162455903681
POINT (110.02759645288023 3537.674066486877),224,66.97134942180755,116.10526787980017,2.761715659391927
POINT (2475.262870219086 2819.5715037316286),477,90.77054704806069,220.3301038007739,2.8447159538907023
POINT (4178.578738330452 425.8956913306939),330,90.11021034764995,166.73788427843738,2.4284807868686973
POINT (1425.81876816646 90.07746031589411),247,50.06534729848883,116.9261658986436,2.2339116590030192
POINT (4564.947610270661 649.7450914454608),330,83.95265344603936,163.51822049600966,2.2434704956941123
POINT (454.5564536926704 3079.579080975254),342,74.5711855143193,165.5800016800069,2.8093550455625818
POINT (3351.6482613829735 2618.053631286415),441,89.689036303401,207.82905949435033,3.4488133794556926
POINT (3000.0471097346567 1760.3250583263352),459,88.03201584244835,213.0194465047872,1.995345226161781
POINT (969.2197577119842 4012.0459522005694),291,65.41529821003986,140.1107634585063,1.9253689873551445
POINT (328.7499279530528 134.63952419234244),215,58.9364799598667,108.3817753162569,4.079201126787057
POINT (771.624778233992 953.8296672228911),470,111.20536857783605,229.09572372130364,3.8069055710855113
POINT (1041.953317657303 3425.55969168228),426,77.64729216082766,196.21299626452407,2.387939214997306
POINT (2492.4106118547397 3187.3698286452614),470,85.73546716184589,218.94210574301948,2.634574880742286
POINT (2242.3555608888773 3738.3051551616645),409,104.91534831258511,203.1810268622817,2.7491020544377927
POINT (4532.082670000999 457.95239209981725),283,80.85028192764868,145.10698072376536,2.949421236275348
POINT (4068.997912945791 2667.0012703682814),432,77.65516518098664,199.58829108258988,2.610461896701578
POINT (2200.384986643537 1179.9615042347339),423,83.1658455121575,197.06995259081583,3.467666189318334
POINT (5005.467460323677 3262.2657772677676),215,50.9567860389891,104.99479665434554,3.6812050322822305
POINT (463.19657976424645 2313.5824206619864),376,100.65875145318408,189.22267590240534,3.367453630546917
POINT (4618.40484077947 2210.891683255281),359,72.25730992261633,169.72742701214523,3.562588078655998
POINT (439.83269827230623 417.0481577448052),312,88.77236837954851,158.06585160190133,2.4085451359679464
POINT (3374.2535415362404 3793.3532065869977),398,84.8739550101645,190.82887873000405,2.265159730059763
POINT (2033.6484995008514 3722.3210752710675),414,101.71577420668936,203.89356067866007,3.336776158974808
POINT (21.154812271808577 1926.2047277316938),250,40.42296943550244,112.97846016353049,2.3855176639206475
POINT (4773.39047845237 3188.8266291262744),287,73.29429869217256,141.96207174889352,2.3643715856207375
POINT (4168.504991651925 2148.461122642807),435,87.92314910871687,205.74393452543413,3.7799423746440195
POINT (1694.589572596007 332.63822550648956),311,76.4229263455864,153.21213400018914,3.1406838711524685
POINT (4564.861988318417 1288.117242819003),383,90.92993055688109,187.01518104666002,2.7279154915197443
POINT (1706.4909680108103 627.3750131713764),376,81.2331797255964,179.8339480406753,2.423263206331425
POINT (124.1685962729913 221.16034692888283),191,52.20660022974281,97.00295300708713,2.39003748199848
POINT (3396.442991192255 3190.135510258849),445,90.46713406662295,208.75122084804704,3.186430954460407
POINT (3331.1750251097183 3574.070544349025),433,87.36916624743853,203.78014638743383,1.6363203246197189
POINT (1416.5497614253563 651.5162632571489),383,84.74978954356017,183.608448819055,2.031879824328242
POINT (827.4096352922963 2009.9877594231602),497,119.08806521547314,243.9065253705783,4.27774773083546
POINT (4273.509319461365 3631.922422165112),377,88.83152745502028,185.7516777313967,3.0251419952318117
POINT (2057.7403614144273 1978.3128218865154),468,88.81608677241736,217.08534571960666,3.9704913412571905
POINT (4471.332477882791 712.5746152925785),360,87.33213315573649,177.50231003340332,2.3528102583778887
POINT (4123.178859670784 1241.8477606637396),466,106.2086554467825,226.78700893885173,3.8756237225236743
POINT (661.1210341313459 243.46644162086682),298,71.28555597081579,145.23433628176022,2.2911808022346123
POINT (4772.2175583888975 3631.4666420983276),268,66.30994070538938,133.37251752561747,2.7385625312362785
POINT (4602.488449402989 3134.380456864181),334,81.76879546772743,164.17162074604897,3.968375802951093
POINT (1865.8256133045443 3004.2617447819002),463,97.02280772410847,220.4095057990886,3.3637073156199353
POINT (3475.484047717046 659.8519988536125),418,79.58424644570884,195.39335412766403,2.9001619804586234
POINT (1335.4480822160733 1317.5704827895743),484,90.25142671914837,224.129036414574,2.7367582126963055
POINT (420.3058794160383 3685.516305426621),287,75.99986420136871,145.51567124527992,3.810649167936947
POINT (1157.270895825265 3937.5864266725916),316,71.11027487514536,152.58610107053545,3.975368524986446
POINT (2697.059260577789 240.88326088054663),293,73.15706365081027,145.04040601444817,4.531598186795612
POINT (2612.9345164823926 823.4520237597993),428,87.09809326658744,199.4462226115425,3.3616513338179903
POINT (710.6533761946854 3242.980793073966),407,75.83602287224188,189.7329245531747,2.8385627546365955
POINT (2141.3750244774287 3126.4990760120604),478,93.90428875934225,222.94426791330997,2.856003691261016
POINT (3696.4596799465075 993.7857116555396),463,89.0668148004499,216.15038153614634,4.882159777503775
POINT (4224.327200546887 3516.5468368743363),408,87.92031971911877,196.31943840087297,2.759438926270607
POINT (1322.3604498080645 1899.4767556871188),517,94.97546126764996,238.56383798559742,3.5665093066926103
POINT (290.0919556123117 4122.7667000739275),193,57.2135200615446,100.09964488944249,3.188059117212201
POINT (4916.986736809319 3959.8561170635253),211,45.88899815396967,100.22761652670634,3.0339075370220288
POINT (522.096559652771 628.6644873972617),350,92.07704740787116,177.9748275809544,2.337676504639003
POINT (663.1337942938392 2443.082363438896),436,107.56529580134715,214.5723980325449,4.509475176397627
POINT (4841.747229161736 755.4756948093271),263,69.63572685346836,132.07139781173822,2.7382799371129387
POINT (1814.2966493748868 3430.5213284556207),446,100.14182640449992,213.76968968873797,3.041537168305315
POINT (2751.1903779866693 3335.546608973389),475,89.87071458228621,218.88680276860316,2.6269491804105516
POINT (3120.595047738376 1538.2954098927116),460,86.56023045234012,212.25377932896748,3.877794724123586
POINT (4122.102172682807 1467.2374889053774),462,111.59131407961337,226.7437511370514,3.0162880640856335
POINT (2862.345962385833 4195.272319247534),305,69.47149714882572,147.21531403614847,1.9291259124659206
POINT (1461.741894609062 2417.982160196977),509,109.29064666084899,240.963629388905,1.041204757099484
POINT (1198.0282969545901 1920.9197770977828),506,104.09887784545943,240.3850342358462,3.228955646430317
POINT (1439.9448658111926 2093.0010777414523),519,102.72043607867595,241.87883867892893,3.6698626179639757
POINT (3851.245974073719 1609.0034819793275),469,97.50958634855216,224.4973335879115,3.156355135084839
POINT (4842.254179000014 2722.812103719285),241,64.37628607386188,121.32890147792364,2.65066203589472
POINT (1212.8768418922105 1794.7121339372243),521,99.6612034218339,242.84987488768832,2.5005025209520064
POINT (2528.807041660424 4306.63542912915),253,55.558508078599885,121.17072790585458,4.970621551198293
POINT (1957.319852580811 607.511785953769),376,80.16470152123611,179.5907400450909,2.327085537269748
POINT (1884.1253433952518 2857.6904164819057),491,99.12195022398781,230.6819552905681,1.6347105343214192
POINT (2311.9394384925363 1741.0362223364514),434,88.04741763315921,204.0193083576639,4.419300558768695
POINT (2788.894445515467 2806.813190029377),468,85.64067694535649,214.90130122906737,3.5421537104762733
POINT (2037.6684280550878 2263.4533802645105),494,97.27788257529153,231.49413206851793,4.65418346458689
POINT (4607.782964246805 1267.5325882461505),371,86.63802794100253,180.87953989965587,2.7298077608318545
POINT (1983.328863925191 3446.9042298432246),454,100.88216205449251,219.1527772287217,4.432942311504188
POINT (3066.659623015523 0.244439123901045),234,50.29512044502112,110.99535011266947,2.332205347401202
POINT (3366.9407703329534 165.5487800124756),289,60.408008668887106,136.35784905902258,3.0865444430895854
POINT (1562.8159690499374 3028.029282355944),491,88.89701310031965,226.32543814899802,3.012289438858097
POINT (2008.583387117037 608.4555521598851),387,81.48156790277213,184.08476808141523,2.783695521634714
POINT (1003.1311414411348 3861.3888575924016),334,72.5394884507963,159.76191837480442,1.4103339996503417
POINT (2824.5366527303963 3740.339750564962),413,94.64851233610018,200.64114444182374,1.3543783773814873
POINT (658.5890375847695 3112.60814307963),404,76.58770074296311,188.8644631237312,3.091478951653736
POINT (1513.1757215037276 3740.934190040942),394,86.45512753160624,187.9670077720317,2.712099749711894
POINT (2308.8735870721353 3648.9807443736195),430,103.09436995867203,210.38825412692654,3.8190952170880963
POINT (2401.3775030764073 495.34557457556036),355,84.90505971748178,175.13372078840217,2.41454193068941
POINT (248.41814701165578 1376.3119069815916),361,74.58094930970044,171.52467518768307,4.652512067666779
POINT (4071.428381124607 924.3187302528455),459,98.2592834382862,218.7334965217791,2.013302440181883
POINT (616.7752995587848 4235.322642330248),203,52.16674323043852,101.07353239693454,4.598166347614421
POINT (1209.0427816769266 4116.605210151205),286,61.280310459526056,135.27166600020126,2.485443189673819
POINT (1120.05847462239 2859.491644212533),470,84.49741459827447,216.25875149548773,2.1504527480111255
POINT (976.9995520602927 3023.4331286253546),456,81.30261758199747,207.7834346018749,2.2130520894765167
POINT (4149.766287890532 3301.44667475869),456,85.57354378799067,210.94518285296107,2.411413377541333
POINT (2487.045777750677 3462.8166357157634),459,95.29593002198462,217.67704450693378,2.771946848636991
POINT (1835.8095092684775 1594.2929630086053),464,80.30499815590653,210.41027928005354,3.219206456262978
POINT (3907.570839877753 4199.825702912685),287,73.7831522164945,143.39921975372354,4.7980543427684985
POINT (2896.87372557154 1647.9510011827074),455,87.89306475238779,211.498559524339,3.7201226662526263
POINT (520.5490102194824 989.8620261097262),419,105.93401413732924,207.85285349954293,1.9866660943475551
POINT (4841.9277410107525 1299.0601962148926),307,63.399202332828864,146.48224857134514,2.2038635820738586
POINT (218.90094053161008 728.3668791897383),303,87.41791898990331,154.46110466663336,1.4663204208807104
POINT (166.62985086747202 559.8219777261826),266,78.96818991371947,136.6368089706323,1.9019842223557977
POINT (440.6930335399492 3004.4892781625704),361,74.28359658665771,171.21608131481395,2.687429176595689
POINT (244.28272174022229 1153.5610755179123),344,82.11213592101522,168.28754297375522,4.405031582594724
POINT (2046.9664692411548 3961.5852987012054),354,90.95754189205168,175.07169232628513,2.1967000528901046
POINT (4218.783840443163 2970.8424820149567),405,82.35610566655004,192.49636328917447,3.601124113804132
POINT (3792.2643187019526 2716.48030546599),450,86.51230482005143,209.24666652874248,1.8875486003553168
POINT (382.12092534235427 4083.76406689295),212,63.188678925941026,109.09037288093505,1.9497969855072705
POINT (4180.910562863414 2298.6525223600956),456,83.19776271548984,210.2905122262855,5.073900306195682
POINT (3600.465527775266 1486.531658995363),492,92.54859919171595,227.93528554567925,2.8481930008443053
POINT (3173.315912224301 3189.4047819787725),444,86.87144092161665,208.89946503432037,2.5153584211082833
POINT (724.5441781344036 4348.064942885831),177,40.17726662106445,86.45997989492196,3.4915968518327998
POINT (2395.304698635729 989.5082382207797),444,79.91892238465283,204.68440320362362,4.81680581812607
POINT (661.752073312653 3320.839387190421),382,75.87028442335819,181.0199136931335,2.431996054558667
POINT (1762.565632733702 1385.7083461925981),461,81.17544843321913,210.58690335892751,2.963834945075074
POINT (492.6713049047922 3676.9988742650826),301,76.0681302520545,150.96627305869708,3.6646721707489727
POINT (3721.3667069940507 992.8927634508277),465,89.9120031619371,217.1113549988546,4.750926643428835
POINT (1586.0163780744597 2144.9870838689258),513,102.99619136819972,238.85495772208554,2.9703728934311573
POINT (2284.3488191714573 2254.27768640571),475,91.78664173774038,221.29532800074765,3.545964401107681
POINT (147.75006658351973 1630.7864377657208),310,54.91362949475707,143.05619834180175,1.2077096815795825
POINT (4626.3594248590925 1923.3102872560323),356,82.52449112140242,171.68311853696923,2.9189219703382125
POINT (1473.7401075348382 3288.3454192819845),436,82.4113189288309,204.29386082636634,1.7633381718101633
POINT (455.7606762105613 2251.289621297831),381,102.09112307986399,190.86931324221757,3.056054283136357
POINT (3296.3610388781553 1676.666037563828),478,93.86572084793269,221.80972553173908,4.222983273560918
POINT (3133.728048451298 4200.092172493226),298,63.85767753618524,142.98594905606691,3.5537310291734485
POINT (2440.1159061274498 1983.5958247897083),454,88.1847535354637,209.96196343172352,2.684641901104943
POINT (2619.7248557354674 768.0054094911745),411,87.8268010937347,194.37778700920046,2.3108448763665623
POINT (1693.4705101195423 1254.2155430813928),472,82.07799344602161,214.09273456922452,2.883581467907225
POINT (1784.580759804891 935.9811180507944),433,80.24077933109581,199.43295028036334,2.3387028202207474
POINT (3794.6748100371706 18.389398641557985),217,46.6496102300943,103.29434317606771,2.7905635462950045
POINT (222.92315723351356 2223.081016580952),319,72.11092735938404,153.45419638361957,4.417069005504438
POINT (4260.9199452367975 2148.4170689730695),413,87.38014861738921,197.62320028918174,3.2514848294108774
POINT (934.6794021823206 964.3000055660337),478,111.33219429903063,232.0212550205916,4.31435736618093
POINT (606.2089643054367 3944.311363819378),268,68.54287021014193,133.99783408329486,2.551192876741096
POINT (2308.371328666073 697.5671795050168),403,77.31049106384569,189.84424739782554,2.1162213308782034
POINT (3435.162974295859 2421.76500591023),460,92.78550336482135,214.74869757652596,3.0308235721601524
POINT (3531.5105346449277 660.3929611337122),425,79.36427440991159,197.53197867879408,3.043247476616364
